Date,Adj Close,Rtn,Scaled rtns,,Mean,-4.84162E-05,,,Count,4976
2018/4/23,1.400168,-0.006020662,-0.989841598,,,,,,,
2018/4/24,1.393825,-0.004530171,-0.742807125,,,,,,,
2018/4/25,1.399384,0.003988306,0.669047303,,,,,,,
2018/4/26,1.393922,-0.003903146,-0.63888389,,,,,,,
2018/4/27,1.391943,-0.001419735,-0.22728274,,,,,,,
2018/4/30,1.377107,-0.010658482,-1.758515084,,,,,,,
2018/5/1,1.377221,8.27822E-05,0.021744869,,,,,,,
2018/5/2,1.360933,-0.011826715,-1.952138218,,,,,,,
2018/5/3,1.357386,-0.0026063,-0.423944348,,,,,,,
2018/5/4,1.357239,-0.000108296,-0.009924551,,,,,,,
2018/5/7,1.353198,-0.002977368,-0.485445218,,,,,,,
2018/5/8,1.357036,0.002836244,0.478104361,,,,,,,
2018/5/9,1.355344,-0.001246835,-0.198626235,,,,,,,
2018/5/10,1.354463,-0.000650019,-0.099709875,,,,,,,
2018/5/11,1.352338,-0.001568887,-0.252003288,,,,,,,
2018/5/14,1.355381,0.002250177,0.380969448,,,,,,,
2018/5/15,1.356245,0.000637459,0.11367716,,,,,,,
2018/5/16,1.35002,-0.004589879,-0.752703146,,,,,,,
2018/5/17,1.35483,0.00356291,0.598542164,,,,,,,
2018/5/18,1.351534,-0.002432778,-0.395184653,,,,,,,
2018/5/21,1.347709,-0.002830117,-0.461039876,,,,,,,
2018/5/22,1.343183,-0.003358292,-0.548579612,,,,,,,
2018/5/23,1.344104,0.000685685,0.121670073,,,,,,,
2018/5/24,1.337131,-0.005187843,-0.851809841,,,,,,,
2018/5/25,1.338348,0.000910158,0.15887428,,,,,,,
2018/5/28,1.330902,-0.005563575,-0.914083889,,,,,,,
2018/5/29,1.331558,0.000492899,0.089717693,,,,,,,
2018/5/30,1.325381,-0.004638927,-0.760832383,,,,,,,
2018/5/31,1.328356,0.002244638,0.380051326,,,,,,,
2018/6/1,1.328939,0.000438888,0.08076599,,,,,,,
2018/6/4,1.335648,0.005048388,0.844745675,,,,,,,
2018/6/5,1.331647,-0.00299555,-0.488458658,,,,,,,
2018/6/6,1.340608,0.006729261,1.123333931,,,,,,,
2018/6/7,1.342156,0.0011547,0.199404786,,,,,,,
2018/6/8,1.341922,-0.000174346,-0.020871689,,,,,,,
2018/6/11,1.341382,-0.000402408,-0.058670667,,,,,,,
2018/6/12,1.337435,-0.002942488,-0.47966414,,,,,,,
2018/6/13,1.337256,-0.000133838,-0.014157871,,,,,,,
2018/6/14,1.338276,0.000762756,0.134443889,,,,,,,
2018/6/15,1.325662,-0.009425559,-1.554170115,,,,,,,
2018/6/18,1.32751,0.00139402,0.239069833,,,,,,,
2018/6/19,1.325873,-0.001233136,-0.19635571,,,,,,,
2018/6/20,1.317332,-0.006441793,-1.059639974,,,,,,,
2018/6/21,1.317523,0.00014499,0.032055203,,,,,,,
2018/6/22,1.324784,0.005511099,0.921435517,,,,,,,
2018/6/25,1.326242,0.001100557,0.19043108,,,,,,,
2018/6/26,1.327845,0.001208678,0.208351179,,,,,,,
2018/6/27,1.322104,-0.004323547,-0.708561233,,,,,,,
2018/6/28,1.312043,-0.00760984,-1.253232321,,,,,,,
2018/6/29,1.307514,-0.003451869,-0.564089061,,,,,,,
2018/7/2,1.320777,0.010143677,1.689240179,,,,,,,
2018/7/3,1.314406,-0.004823676,-0.791452735,,,,,,,
2018/7/4,1.319435,0.003826063,0.642157159,,,,,,,
2018/7/5,1.322926,0.002645829,0.446544972,,,,,,,
2018/7/6,1.322576,-0.000264565,-0.035824562,,,,,,,
2018/7/9,1.329787,0.005452239,0.91167995,,,,,,,
2018/7/10,1.325557,-0.003180961,-0.519188697,,,,,,,
2018/7/11,1.325732,0.00013202,0.029905544,,,,,,,
2018/7/12,1.321004,-0.003566332,-0.583060201,,,,,,,
2018/7/13,1.318044,-0.00224072,-0.363352976,,,,,,,
2018/7/16,1.322769,0.003584858,0.602179729,,,,,,,
2018/7/17,1.323644,0.000661491,0.117660233,,,,,,,
2018/7/18,1.310616,-0.009842526,-1.623278197,,,,,,,
2018/7/19,1.307822,-0.002131822,-0.345304201,,,,,,,
2018/7/20,1.302304,-0.004219229,-0.69127151,,,,,,,
2018/7/23,1.314717,0.009531569,1.587789148,,,,,,,
2018/7/24,1.310273,-0.003380195,-0.552209886,,,,,,,
2018/7/25,1.315218,0.003774023,0.633532001,,,,,,,
2018/7/26,1.319958,0.003603965,0.605346646,,,,,,,
2018/7/27,1.310874,-0.006882037,-1.132606079,,,,,,,
2018/7/30,1.311183,0.000235721,0.047092911,,,,,,,
2018/7/31,1.313543,0.001799901,0.306340623,,,,,,,
2018/8/1,1.312164,-0.001049832,-0.165974971,,,,,,,
2018/8/2,1.312612,0.000341421,0.06461168,,,,,,,
2018/8/3,1.301812,-0.008227869,-1.355664646,,,,,,,
2018/8/6,1.300356,-0.001118441,-0.177346189,,,,,,,
2018/8/7,1.294498,-0.00450492,-0.738622105,,,,,,,
2018/8/8,1.294666,0.00012978,0.029534296,,,,,,,
2018/8/9,1.288162,-0.00502369,-0.824603064,,,,,,,
2018/8/10,1.282841,-0.004130692,-0.676597369,,,,,,,
2018/8/13,1.275885,-0.00542234,-0.89067549,,,,,,,
2018/8/14,1.276275,0.00030567,0.058686374,,,,,,,
2018/8/15,1.271779,-0.003522752,-0.575837258,,,,,,,
2018/8/16,1.26939,-0.001878471,-0.303313748,,,,,,,
2018/8/17,1.271456,0.001627553,0.277775635,,,,,,,
2018/8/20,1.274714,0.002562417,0.432720107,,,,,,,
2018/8/21,1.280426,0.004481005,0.750707459,,,,,,,
2018/8/22,1.290556,0.007911429,1.319266865,,,,,,,
2018/8/23,1.290473,-6.43134E-05,-0.002634794,,,,,,,
2018/8/24,1.281066,-0.007289575,-1.200151542,,,,,,,
2018/8/27,1.286091,0.003922515,0.658143081,,,,,,,
2018/8/28,1.289674,0.002785961,0.46977049,,,,,,,
2018/8/29,1.286769,-0.002252507,-0.365306604,,,,,,,
2018/8/30,1.303594,0.013075385,2.175142163,,,,,,,
2018/8/31,1.301101,-0.001912405,-0.308938015,,,,,,,
2018/9/3,1.292307,-0.006758891,-1.112195824,,,,,,,
2018/9/4,1.286902,-0.004182443,-0.685174606,,,,,,,
2018/9/5,1.285843,-0.000822906,-0.128364212,,,,,,,
2018/9/6,1.291489,0.004390894,0.735772374,,,,,,,
2018/9/7,1.292541,0.000814564,0.143030508,,,,,,,
2018/9/10,1.293025,0.000374456,0.070086987,,,,,,,
2018/9/11,1.302643,0.007438371,1.240862075,,,,,,,
2018/9/12,1.301558,-0.000832922,-0.130024184,,,,,,,
2018/9/13,1.304546,0.00229571,0.388516118,,,,,,,
2018/9/14,1.311131,0.005047733,0.844637091,,,,,,,
2018/9/17,1.307326,-0.002902075,-0.47296607,,,,,,,
2018/9/18,1.314631,0.005587742,0.934138257,,,,,,,
2018/9/19,1.316846,0.001684883,0.287277532,,,,,,,
2018/9/20,1.314112,-0.002076173,-0.336080911,,,,,,,
2018/9/21,1.327087,0.009873588,1.64447546,,,,,,,
2018/9/24,1.308044,-0.014349474,-2.370260921,,,,,,,
2018/9/25,1.311733,0.002820242,0.47545207,,,,,,,
2018/9/26,1.317992,0.00477155,0.798862488,,,,,,,
2018/9/27,1.31728,-0.000540216,-0.081510972,,,,,,,
2018/9/28,1.307873,-0.00714123,-1.175564836,,,,,,,
2018/10/1,1.3039,-0.003037757,-0.495454057,,,,,,,
2018/10/2,1.304359,0.000352021,0.066368547,,,,,,,
2018/10/3,1.298196,-0.004724926,-0.775085956,,,,,,,
2018/10/4,1.294063,-0.003183649,-0.519634229,,,,,,,
2018/10/5,1.302423,0.006460273,1.078751786,,,,,,,
2018/10/8,1.312715,0.007902195,1.317736274,,,,,,,
2018/10/9,1.309312,-0.002592337,-0.42163012,,,,,,,
2018/10/10,1.315703,0.00488119,0.817034117,,,,,,,
2018/10/11,1.320673,0.003777448,0.634099759,,,,,,,
2018/10/12,1.323416,0.002076971,0.352262284,,,,,,,
2018/10/15,1.310393,-0.009840443,-1.622933056,,,,,,,
2018/10/16,1.315478,0.003880515,0.651182107,,,,,,,
2018/10/17,1.318722,0.002466024,0.416743928,,,,,,,
2018/10/18,1.310444,-0.00627729,-1.032375077,,,,,,,
2018/10/19,1.302423,-0.006120826,-1.006442784,,,,,,,
2018/10/22,1.30654,0.003161031,0.531934672,,,,,,,
2018/10/23,1.296596,-0.007610942,-1.253414934,,,,,,,
2018/10/24,1.298128,0.001181555,0.203855813,,,,,,,
2018/10/25,1.288826,-0.007165703,-1.179620966,,,,,,,
2018/10/26,1.282462,-0.004937827,-0.810372213,,,,,,,
2018/10/29,1.283104,0.0005006,0.09099403,,,,,,,
2018/10/30,1.280246,-0.002227411,-0.361147154,,,,,,,
2018/10/31,1.27089,-0.00730797,-1.20320038,,,,,,,
2018/11/1,1.276944,0.004763591,0.797543289,,,,,,,
2018/11/2,1.300373,0.018347711,3.048978902,,,,,,,
2018/11/5,1.300559,0.000143036,0.031731323,,,,,,,
2018/11/6,1.305807,0.004035188,0.676817602,,,,,,,
2018/11/7,1.311252,0.004169835,0.699134073,,,,,,,
2018/11/8,1.312853,0.00122097,0.210388481,,,,,,,
2018/11/9,1.306677,-0.004704259,-0.771660502,,,,,,,
2018/11/12,1.293845,-0.009820331,-1.61959957,,,,,,,
2018/11/13,1.285793,-0.006223311,-1.02342866,,,,,,,
2018/11/14,1.301406,0.012142701,2.020558896,,,,,,,
2018/11/15,1.298617,-0.002143067,-0.347167921,,,,,,,
2018/11/16,1.27665,-0.016915688,-2.795585936,,,,,,,
2018/11/19,1.283318,0.005223045,0.873693282,,,,,,,
2018/11/20,1.285975,0.002070414,0.351175523,,,,,,,
2018/11/21,1.27892,-0.00548611,-0.901244716,,,,,,,
2018/11/22,1.277727,-0.000932818,-0.146581027,,,,,,,
2018/11/23,1.287598,0.007725437,1.288440496,,,,,,,
2018/11/26,1.28123,-0.004945643,-0.811667612,,,,,,,
2018/11/27,1.28123,0,0.008024519,,,,,,,
2018/11/28,1.274372,-0.005352669,-0.879128196,,,,,,,
2018/11/29,1.282413,0.006309775,1.053808166,,,,,,,
2018/11/30,1.278445,-0.003094167,-0.504803512,,,,,,,
2018/12/3,1.275348,-0.002422474,-0.39347697,,,,,,,
2018/12/4,1.272588,-0.002164115,-0.350656488,,,,,,,
2018/12/5,1.272054,-0.000419617,-0.061522967,,,,,,,
2018/12/6,1.272767,0.000560511,0.100923722,,,,,,,
2018/12/7,1.277857,0.003999161,0.670846467,,,,,,,
2018/12/10,1.272103,-0.004502851,-0.7382792,,,,,,,
2018/12/11,1.256124,-0.01256109,-2.073853714,,,,,,,
2018/12/12,1.249297,-0.005434973,-0.892769292,,,,,,,
2018/12/13,1.262866,0.010861308,1.808180552,,,,,,,
2018/12/14,1.265502,0.002087316,0.353976754,,,,,,,
2018/12/17,1.258558,-0.005487151,-0.901417217,,,,,,,
2018/12/18,1.261575,0.002397188,0.405335054,,,,,,,
2018/12/19,1.265502,0.003112776,0.52393676,,,,,,,
2018/12/20,1.262786,-0.002146184,-0.347684547,,,,,,,
2018/12/21,1.266978,0.003319644,0.558223169,,,,,,,
2018/12/24,1.264894,-0.001644859,-0.26459481,,,,,,,
2018/12/25,1.271084,0.004893691,0.819106067,,,,,,,
2018/12/26,1.268875,-0.001737887,-0.28001327,,,,,,,
2018/12/27,1.264878,-0.003150034,-0.514063001,,,,,,,
2018/12/28,1.264622,-0.000202391,-0.025519827,,,,,,,
2018/12/31,1.269358,0.003744993,0.628720547,,,,,,,
2019/1/1,1.273804,0.003502558,0.588539376,,,,,,,
2019/1/2,1.275429,0.001275706,0.219460436,,,,,,,
2019/1/3,1.252191,-0.018219752,-3.011721828,,,,,,,
2019/1/4,1.262881,0.008537036,1.422955096,,,,,,,
2019/1/7,1.273496,0.008405384,1.401135046,,,,,,,
2019/1/8,1.278609,0.004014932,0.673460397,,,,,,,
2019/1/9,1.273788,-0.003770504,-0.616899733,,,,,,,
2019/1/10,1.279967,0.004850886,0.812011557,,,,,,,
2019/1/11,1.275396,-0.003571186,-0.583864732,,,,,,,
2019/1/14,1.284984,0.007517665,1.254004256,,,,,,,
2019/1/15,1.287498,0.001956445,0.332286147,,,,,,,
2019/1/16,1.287217,-0.000218253,-0.02814875,,,,,,,
2019/1/17,1.288577,0.001056543,0.183136212,,,,,,,
2019/1/18,1.298398,0.007621586,1.271228078,,,,,,,
2019/1/21,1.285347,-0.010051617,-1.657933128,,,,,,,
2019/1/22,1.289175,0.002978184,0.501629514,,,,,,,
2019/1/23,1.295773,0.005118002,0.856283451,,,,,,,
2019/1/24,1.308216,0.009602762,1.599588785,,,,,,,
2019/1/25,1.312164,0.00301785,0.508203794,,,,,,,
2019/1/28,1.320847,0.006617313,1.104779682,,,,,,,
2019/1/29,1.316015,-0.003658259,-0.598296209,,,,,,,
2019/1/30,1.308044,-0.006056922,-0.995851256,,,,,,,
2019/1/31,1.311716,0.002807245,0.473298026,,,,,,,
2019/2/1,1.310942,-0.000590067,-0.089773295,,,,,,,
2019/2/4,1.307737,-0.002444807,-0.397178395,,,,,,,
2019/2/5,1.303101,-0.003545055,-0.579533855,,,,,,,
2019/2/6,1.295723,-0.005661879,-0.93037673,,,,,,,
2019/2/7,1.293444,-0.001758864,-0.283489981,,,,,,,
2019/2/8,1.294917,0.00113882,0.196772851,,,,,,,
2019/2/11,1.293678,-0.000956818,-0.150558754,,,,,,,
2019/2/12,1.286405,-0.005621955,-0.923759804,,,,,,,
2019/2/13,1.289208,0.002178941,0.369162681,,,,,,,
2019/2/14,1.285678,-0.002738115,-0.445791391,,,,,,,
2019/2/15,1.279836,-0.004543906,-0.745083626,,,,,,,
2019/2/18,1.290556,0.008376073,1.396277031,,,,,,,
2019/2/19,1.292407,0.001434266,0.245740057,,,,,,,
2019/2/20,1.306131,0.010618946,1.768011327,,,,,,,
2019/2/21,1.304512,-0.001239539,-0.197416952,,,,,,,
2019/2/22,1.304138,-0.000286697,-0.039492756,,,,,,,
2019/2/25,1.306558,0.001855632,0.315577416,,,,,,,
2019/2/26,1.312715,0.004712382,0.789055867,,,,,,,
2019/2/27,1.325803,0.009970176,1.660484092,,,,,,,
2019/2/28,1.331824,0.004541399,0.760717099,,,,,,,
2019/3/1,1.326489,-0.004005785,-0.655895236,,,,,,,
2019/3/4,1.323977,-0.001893721,-0.305841274,,,,,,,
2019/3/5,1.317853,-0.004625458,-0.758600072,,,,,,,
2019/3/6,1.315668,-0.001658,-0.26677279,,,,,,,
2019/3/7,1.318218,0.001938179,0.329258791,,,,,,,
2019/3/8,1.309243,-0.006808434,-1.120407042,,,,,,,
2019/3/11,1.298836,-0.007948868,-1.309422923,,,,,,,
2019/3/12,1.324854,0.020031782,3.328097242,,,,,,,
2019/3/13,1.306677,-0.013720002,-2.26593218,,,,,,,
2019/3/14,1.328568,0.016753184,2.784701494,,,,,,,
2019/3/15,1.325855,-0.002042048,-0.330425085,,,,,,,
2019/3/18,1.329716,0.002912083,0.490673925,,,,,,,
2019/3/19,1.326436,-0.002466692,-0.400805666,,,,,,,
2019/3/20,1.32714,0.000530746,0.095990422,,,,,,,
2019/3/21,1.320533,-0.004978375,-0.817092552,,,,,,,
2019/3/22,1.313232,-0.005528828,-0.908324869,,,,,,,
2019/3/25,1.320655,0.005652467,0.944865777,,,,,,,
2019/3/26,1.321528,0.000661036,0.117584733,,,,,,,
2019/3/27,1.321144,-0.000290573,-0.040135079,,,,,,,
2019/3/28,1.31527,-0.004446147,-0.728880967,,,,,,,
2019/3/29,1.305653,-0.007311807,-1.203836193,,,,,,,
2019/4/1,1.302287,-0.00257802,-0.419257232,,,,,,,
2019/4/2,1.306899,0.003541462,0.594987347,,,,,,,
2019/4/3,1.312767,0.004490018,0.752201247,,,,,,,
2019/4/4,1.317697,0.003755427,0.630449871,,,,,,,
2019/4/5,1.307702,-0.007585204,-1.249149062,,,,,,,
2019/4/8,1.303815,-0.00297239,-0.484620115,,,,,,,
2019/4/9,1.306336,0.001933557,0.328492672,,,,,,,
2019/4/10,1.305722,-0.000470017,-0.069876202,,,,,,,
2019/4/11,1.309929,0.003221972,0.542035018,,,,,,,
2019/4/12,1.305602,-0.003303232,-0.539454074,,,,,,,
2019/4/15,1.308387,0.002133116,0.361567645,,,,,,,
2019/4/16,1.310273,0.00144147,0.246934049,,,,,,,
2019/4/17,1.304631,-0.004305973,-0.705648527,,,,,,,
2019/4/18,1.303934,-0.000534251,-0.080522325,,,,,,,
2019/4/19,1.299444,-0.003443426,-0.562689756,,,,,,,
2019/4/22,1.299376,-5.23301E-05,-0.00064868,,,,,,,
2019/4/23,1.298145,-0.000947378,-0.148994122,,,,,,,
2019/4/24,1.293812,-0.00333784,-0.545189897,,,,,,,
2019/4/25,1.290489,-0.002568379,-0.417659328,,,,,,,
2019/4/26,1.289607,-0.000683462,-0.105252622,,,,,,,
2019/4/29,1.292023,0.001873439,0.318528772,,,,,,,
2019/4/30,1.293243,0.000944256,0.16452569,,,,,,,
2019/5/1,1.303985,0.00830625,1.384704561,,,,,,,
2019/5/2,1.305313,0.001018417,0.176817151,,,,,,,
2019/5/3,1.303322,-0.001525305,-0.244779865,,,,,,,
2019/5/6,1.315063,0.009008518,1.501098635,,,,,,,
2019/5/7,1.309929,-0.003903995,-0.639024689,,,,,,,
2019/5/8,1.306882,-0.00232608,-0.377500619,,,,,,,
2019/5/9,1.301202,-0.004346223,-0.712319515,,,,,,,
2019/5/10,1.300965,-0.000182139,-0.022163292,,,,,,,
2019/5/13,1.301067,7.84033E-05,0.021019109,,,,,,,
2019/5/14,1.296311,-0.003655461,-0.597832563,,,,,,,
2019/5/15,1.290656,-0.004362379,-0.714997307,,,,,,,
2019/5/16,1.284752,-0.004574418,-0.750140685,,,,,,,
2019/5/17,1.279771,-0.003877013,-0.63455258,,,,,,,
2019/5/20,1.273156,-0.005168893,-0.848669211,,,,,,,
2019/5/21,1.272912,-0.00019165,-0.023739555,,,,,,,
2019/5/23,1.266416,-0.005103259,-0.837790982,,,,,,,
2019/5/24,1.266464,3.79022E-05,0.014306446,,,,,,,
2019/5/27,1.272475,0.004746286,0.794675129,,,,,,,
2019/5/28,1.268231,-0.003335233,-0.544757771,,,,,,,
2019/5/29,1.265967,-0.001785164,-0.287848976,,,,,,,
2019/5/30,1.262945,-0.002387108,-0.387615377,,,,,,,
2019/5/31,1.26097,-0.001563805,-0.25116096,,,,,,,
2019/6/3,1.263951,0.002364053,0.39984328,,,,,,,
2019/6/4,1.266416,0.001950234,0.331256773,,,,,,,
2019/6/5,1.270277,0.003048761,0.513326985,,,,,,,
2019/6/6,1.268858,-0.001117079,-0.177120471,,,,,,,
2019/6/7,1.269841,0.000774712,0.136425547,,,,,,,
2019/6/10,1.272297,0.0019341,0.328582816,,,,,,,
2019/6/11,1.269116,-0.002500202,-0.406359664,,,,,,,
2019/6/12,1.272443,0.00262151,0.44251422,,,,,,,
2019/6/13,1.269342,-0.002437044,-0.395891831,,,,,,,
2019/6/14,1.268006,-0.001052514,-0.166419391,,,,,,,
2019/6/17,1.259604,-0.006626152,-1.090195543,,,,,,,
2019/6/18,1.254154,-0.004326757,-0.709093237,,,,,,,
2019/6/19,1.25666,0.00199816,0.339200022,,,,,,,
2019/6/20,1.265663,0.007164229,1.195425664,,,,,,,
2019/6/21,1.270793,0.004053212,0.679804853,,,,,,,
2019/6/24,1.275087,0.003378992,0.568059599,,,,,,,
2019/6/25,1.273966,-0.000879156,-0.137686971,,,,,,,
2019/6/26,1.269068,-0.003844687,-0.62919482,,,,,,,
2019/6/27,1.269841,0.000609108,0.108978304,,,,,,,
2019/6/28,1.267748,-0.001648238,-0.265154843,,,,,,,
2019/7/1,1.269454,0.001345693,0.231060073,,,,,,,
2019/7/2,1.264462,-0.003932399,-0.643732344,,,,,,,
2019/7/3,1.259827,-0.003665591,-0.599511401,,,,,,,
2019/7/4,1.258273,-0.001233503,-0.196416533,,,,,,,
2019/7/5,1.258305,2.54317E-05,0.012239573,,,,,,,
2019/7/8,1.252552,-0.004572023,-0.749743821,,,,,,,
2019/7/9,1.251643,-0.000725718,-0.112256229,,,,,,,
2019/7/10,1.245858,-0.004621925,-0.758014503,,,,,,,
2019/7/11,1.250813,0.003977179,0.667203148,,,,,,,
2019/7/12,1.252348,0.001227202,0.211421264,,,,,,,
2019/7/15,1.257197,0.003871927,0.649758686,,,,,,,
2019/7/16,1.251799,-0.004293679,-0.703610889,,,,,,,
2019/7/17,1.241203,-0.008464618,-1.394903387,,,,,,,
2019/7/18,1.243472,0.001828065,0.311008512,,,,,,,
2019/7/19,1.254186,0.008616197,1.436075252,,,,,,,
2019/7/22,1.251283,-0.002314649,-0.375605949,,,,,,,
2019/7/23,1.247489,-0.003032088,-0.494514499,,,,,,,
2019/7/24,1.243905,-0.002872971,-0.468142466,,,,,,,
2019/7/25,1.248595,0.003770384,0.632928993,,,,,,,
2019/7/26,1.245345,-0.002602926,-0.42338505,,,,,,,
2019/7/29,1.23767,-0.006162951,-1.013424527,,,,,,,
2019/7/30,1.221747,-0.012865303,-2.124274149,,,,,,,
2019/7/31,1.21616,-0.00457296,-0.749899019,,,,,,,
2019/8/1,1.215377,-0.00064383,-0.09868399,,,,,,,
2019/8/2,1.21243,-0.002424762,-0.393856159,,,,,,,
2019/8/5,1.215214,0.002296215,0.388599787,,,,,,,
2019/8/6,1.21582,0.000498678,0.090675472,,,,,,,
2019/8/7,1.216974,0.000949154,0.165337489,,,,,,,
2019/8/8,1.214329,-0.002173424,-0.352199262,,,,,,,
2019/8/9,1.214373,3.6234E-05,0.014029952,,,,,,,
2019/8/12,1.202198,-0.01002575,-1.653645836,,,,,,,
2019/8/13,1.207875,0.004722184,0.790680481,,,,,,,
2019/8/14,1.206418,-0.001206251,-0.191899771,,,,,,,
2019/8/15,1.20604,-0.000313324,-0.04390592,,,,,,,
2019/8/16,1.209161,0.002587808,0.436928485,,,,,,,
2019/8/19,1.216101,0.005739517,0.959293519,,,,,,,
2019/8/20,1.213151,-0.002425785,-0.394025766,,,,,,,
2019/8/21,1.216234,0.002541316,0.429222877,,,,,,,
2019/8/22,1.213224,-0.002474853,-0.4021582,,,,,,,
2019/8/23,1.22519,0.009862977,1.642716794,,,,,,,
2019/8/26,1.226242,0.000858642,0.150336119,,,,,,,
2019/8/27,1.222195,-0.003300327,-0.538972578,,,,,,,
2019/8/28,1.22832,0.005011475,0.83862771,,,,,,,
2019/8/29,1.221852,-0.005265729,-0.864718719,,,,,,,
2019/8/30,1.21865,-0.002620612,-0.426316382,,,,,,,
2019/9/2,1.215924,-0.002236901,-0.362720106,,,,,,,
2019/9/3,1.206666,-0.007613963,-1.253915608,,,,,,,
2019/9/4,1.209044,0.001970719,0.334652044,,,,,,,
2019/9/5,1.22489,0.013106223,2.180253233,,,,,,,
2019/9/6,1.232392,0.006124632,1.023122527,,,,,,,
2019/9/9,1.228305,-0.003316315,-0.541622367,,,,,,,
2019/9/10,1.234537,0.005073658,0.848933963,,,,,,,
2019/9/11,1.235483,0.000766279,0.135027827,,,,,,,
2019/9/12,1.233471,-0.001628513,-0.261885625,,,,,,,
2019/9/13,1.232939,-0.000431303,-0.063459785,,,,,,,
2019/9/16,1.249734,0.013621923,2.265725505,,,,,,,
2019/9/17,1.242854,-0.005505172,-0.904404013,,,,,,,
2019/9/18,1.250266,0.005963693,0.996448563,,,,,,,
2019/9/19,1.247054,-0.002569053,-0.417771032,,,,,,,
2019/9/20,1.252505,0.004371102,0.732492052,,,,,,,
2019/9/23,1.247194,-0.004240302,-0.69476429,,,,,,,
2019/9/24,1.243456,-0.002997128,-0.488720234,,,,,,,
2019/9/25,1.248595,0.004132836,0.693001852,,,,,,,
2019/9/26,1.235956,-0.010122578,-1.66969411,,,,,,,
2019/9/27,1.233198,-0.002231471,-0.361820059,,,,,,,
2019/9/30,1.229317,-0.003147102,-0.513576985,,,,,,,
2019/10/1,1.228999,-0.00025868,-0.034849207,,,,,,,
2019/10/2,1.229226,0.000184703,0.038637269,,,,,,,
2019/10/3,1.230436,0.000984359,0.171172476,,,,,,,
2019/10/4,1.234233,0.003085898,0.519482044,,,,,,,
2019/10/7,1.233441,-0.000641694,-0.09833002,,,,,,,
2019/10/8,1.228803,-0.003760212,-0.615194026,,,,,,,
2019/10/9,1.221956,-0.005572089,-0.91549498,,,,,,,
2019/10/10,1.2213,-0.000536844,-0.080952177,,,,,,,
2019/10/11,1.243317,0.018027512,2.995908914,,,,,,,
2019/10/14,1.2619,0.014946309,2.485229587,,,,,,,
2019/10/15,1.261177,-0.000572946,-0.086935624,,,,,,,
2019/10/16,1.276064,0.011804053,1.964431263,,,,,,,
2019/10/17,1.28238,0.004949595,0.828371661,,,,,,,
2019/10/18,1.28686,0.003493504,0.58703881,,,,,,,
2019/10/21,1.290023,0.002457921,0.415400947,,,,,,,
2019/10/22,1.297168,0.005538661,0.9260036,,,,,,,
2019/10/23,1.288477,-0.00669998,-1.102431923,,,,,,,
2019/10/24,1.292324,0.002985696,0.502874458,,,,,,,
2019/10/25,1.284027,-0.006420217,-1.056063822,,,,,,,
2019/10/28,1.283203,-0.000641731,-0.09833615,,,,,,,
2019/10/29,1.285744,0.001980201,0.336223557,,,,,,,
2019/10/30,1.28667,0.000720206,0.127391576,,,,,,,
2019/10/31,1.290173,0.002722532,0.459257637,,,,,,,
2019/11/1,1.293962,0.002936815,0.494773063,,,,,,,
2019/11/4,1.293761,-0.000155337,-0.017721052,,,,,,,
2019/11/5,1.289158,-0.003557844,-0.581653479,,,,,,,
2019/11/6,1.288062,-0.000850167,-0.132882429,,,,,,,
2019/11/7,1.285678,-0.001850843,-0.298734604,,,,,,,
2019/11/8,1.277999,-0.005972724,-0.981896304,,,,,,,
2019/11/11,1.27964,0.001284039,0.220841399,,,,,,,
2019/11/12,1.285843,0.004847457,0.811443299,,,,,,,
2019/11/13,1.285215,-0.000488396,-0.072922284,,,,,,,
2019/11/14,1.28538,0.000128383,0.029302782,,,,,,,
2019/11/15,1.288178,0.002176788,0.36880595,,,,,,,
2019/11/18,1.292123,0.003062465,0.515598247,,,,,,,
2019/11/19,1.295085,0.002292351,0.387959431,,,,,,,
2019/11/20,1.29295,-0.00164854,-0.265204995,,,,,,,
2019/11/21,1.292708,-0.000187169,-0.022996898,,,,,,,
2019/11/22,1.29199,-0.000555423,-0.084031462,,,,,,,
2019/11/25,1.285347,-0.005141681,-0.844158949,,,,,,,
2019/11/26,1.289724,0.003405306,0.572420826,,,,,,,
2019/11/27,1.286091,-0.002816882,-0.458846182,,,,,,,
2019/11/28,1.292992,0.005365872,0.897365558,,,,,,,
2019/11/29,1.291289,-0.0013171,-0.210272002,,,,,,,
2019/12/2,1.291289,0,0.008024519,,,,,,,
2019/12/3,1.294063,0.002148241,0.364074536,,,,,,,
2019/12/4,1.299782,0.004419414,0.740499308,,,,,,,
2019/12/5,1.311131,0.008731464,1.455179629,,,,,,,
2019/12/6,1.315841,0.003592318,0.603416288,,,,,,,
2019/12/9,1.313957,-0.001431784,-0.229279716,,,,,,,
2019/12/10,1.314579,0.000473379,0.08648252,,,,,,,
2019/12/11,1.313129,-0.001103015,-0.174789424,,,,,,,
2019/12/12,1.32001,0.005240155,0.876529213,,,,,,,
2019/12/13,1.347527,0.020846054,3.463054874,,,,,,,
2019/12/16,1.335327,-0.009053622,-1.492525095,,,,,,,
2019/12/17,1.327246,-0.006051701,-0.994985984,,,,,,,
2019/12/18,1.312215,-0.011324954,-1.868976266,,,,,,,
2019/12/19,1.308729,-0.002656577,-0.432277208,,,,,,,
2019/12/20,1.301744,-0.005337239,-0.876570906,,,,,,,
2019/12/23,1.300542,-0.000923377,-0.145016161,,,,,,,
